CD_ITEM,PESO_ITEM,GORDURA_ITEM,VISIBILIDADE_ITEM,TIPO_ITEM,MRP_ITEM,ID_OUTLET,ANO_ABERTURA_OUTLET,TAMANHO_OUTLET,LOCAL_OUTLET,TIPO_OUTLET,VENDAS_OUTLET
FDE59,12.15,Low Fat,0.06227604,Alimentos com amido,37.9532,OUT035,2004,Pequeno,Local 2,Tipo 1,1078.596
NCC18,19.1,Low Fat,0.177270016,Itens para casa,174.0422,OUT046,1997,Pequeno,Local 1,Tipo 1,1724.422
FDU12,15.5,Normal,0.076059648,Padaria,265.1568,OUT018,2009,Médio,Local 3,Tipo 2,2109.2544
FDR33,7.31,Low Fat,0.026788937000000002,Snacks,110.35700000000001,OUT046,1997,Pequeno,Local 1,Tipo 1,3185.853
FDP33,18.7,Low Fat,0.089197963,Snacks,257.3672,OUT013,1987,Grande,Local 3,Tipo 1,2045.3376
FDT49,7.0,Low Fat,0.151279591,Enlatados,107.02799999999999,OUT013,1987,Grande,Local 3,Tipo 1,2876.256
FDK02,12.5,Low Fat,0.112203445,Enlatados,121.14399999999999,OUT035,2004,Pequeno,Local 2,Tipo 1,1438.128
NCM07,9.395,Low Fat,0.039961837,Outros,84.0908,OUT046,1997,Pequeno,Local 1,Tipo 1,419.454
FDX38,10.5,Normal,0.048207017000000005,Laticínios,45.9376,OUT046,1997,Pequeno,Local 1,Tipo 1,575.2512
FDU26,16.7,Normal,0.042685217000000004,Laticínios,120.7782,OUT049,1999,Médio,Local 1,Tipo 1,1072.6038
FDR16,5.845,Normal,0.10518127699999999,Congelados,214.4218,OUT049,1999,Médio,Local 1,Tipo 1,5343.045
FDA58,9.395,Low Fat,0.103751236,Snacks,235.8932,OUT046,1997,Pequeno,Local 1,Tipo 1,942.7728
FDI26,5.94,Low Fat,0.035028853,Enlatados,179.8344,OUT018,2009,Médio,Local 3,Tipo 2,1249.0408
FDU36,6.15,Low Fat,0.046262200999999996,Padaria,97.8384,OUT035,2004,Pequeno,Local 2,Tipo 1,2069.3064
FDG60,20.35,Low Fat,0.060688248,Padaria,234.2616,OUT035,2004,Pequeno,Local 2,Tipo 1,4687.232
FDW23,5.765,Low Fat,0.081944045,Padaria,36.7164,OUT013,1987,Grande,Local 3,Tipo 1,849.5608
FDB58,10.5,Normal,0.013485235,Snacks,140.0154,OUT013,1987,Grande,Local 3,Tipo 1,3119.9388
FDR09,18.25,Low Fat,0.077659918,Snacks,260.2962,OUT013,1987,Grande,Local 3,Tipo 1,1035.9848
FDR48,11.65,Low Fat,0.0,Padaria,149.8024,OUT018,2009,Médio,Local 3,Tipo 2,1821.6288
FDZ52,19.2,Low Fat,0.100074524,Congelados,110.2886,OUT046,1997,Pequeno,Local 1,Tipo 1,778.3202
DRD60,15.7,Low Fat,0.037289996,Refrigerantes,182.7634,OUT049,1999,Médio,Local 1,Tipo 1,3453.5046
FDJ14,10.3,Normal,0.050028809,Enlatados,80.096,OUT013,1987,Grande,Local 3,Tipo 1,239.688
NCY29,13.65,Low Fat,0.077234113,Saúde e Higiene,56.893,OUT046,1997,Pequeno,Local 1,Tipo 1,1188.453
NCP41,16.6,Low Fat,0.016197216,Saúde e Higiene,108.8596,OUT013,1987,Grande,Local 3,Tipo 1,970.7364
FDI48,11.85,Normal,0.055672032,Padaria,50.5666,OUT013,1987,Grande,Local 3,Tipo 1,922.7988
NCI29,8.6,Low Fat,0.032672263,Saúde e Higiene,141.2154,OUT049,1999,Médio,Local 1,Tipo 1,709.077
FDL51,20.7,Normal,0.047491371,Laticínios,213.9876,OUT046,1997,Pequeno,Local 1,Tipo 1,2143.876
FDK03,12.6,Normal,0.074221559,Laticínios,255.9356,OUT018,2009,Médio,Local 3,Tipo 2,4832.3764
DRH39,20.7,Low Fat,0.092834313,Laticínios,77.667,OUT049,1999,Médio,Local 1,Tipo 1,2220.4429999999998
NCR18,15.85,Low Fat,0.020571083,Itens para casa,41.6112,OUT018,2009,Médio,Local 3,Tipo 2,255.6672
NCX42,6.36,Low Fat,0.005978595,Itens para casa,163.6526,OUT046,1997,Pequeno,Local 1,Tipo 1,1151.1682
FDR15,9.3,Normal,0.033489978999999996,Carnes,156.6314,OUT049,1999,Médio,Local 1,Tipo 1,1241.0512
FDT26,18.85,Normal,0.068059156,Laticínios,120.344,OUT049,1999,Médio,Local 1,Tipo 1,1797.66
NCC30,16.6,Low Fat,0.027573983,Itens para casa,176.6344,OUT035,2004,Pequeno,Local 2,Tipo 1,2676.5159999999996
NCE43,12.5,Low Fat,0.103442268,Itens para casa,170.8448,OUT046,1997,Pequeno,Local 1,Tipo 1,4942.8992
FDL16,12.85,Low Fat,0.16831267800000002,Congelados,45.906000000000006,OUT013,1987,Grande,Local 3,Tipo 1,885.5139999999999
FDQ36,7.855,Normal,0.162205516,Padaria,36.2848,OUT018,2009,Médio,Local 3,Tipo 2,1155.8288
FDS34,19.35,Normal,0.076744561,Snacks,113.4518,OUT035,2004,Pequeno,Local 2,Tipo 1,1593.9252
DRL49,13.15,Low Fat,0.056516755999999994,Refrigerantes,143.4812,OUT049,1999,Médio,Local 1,Tipo 1,854.8872
FDG33,5.365,Normal,0.140213762,Frutos do mar,173.7764,OUT035,2004,Pequeno,Local 2,Tipo 1,4637.9628
FDF52,9.3,Low Fat,0.06677066400000001,Congelados,180.5292,OUT035,2004,Pequeno,Local 2,Tipo 1,2189.1504
FDH17,16.2,Normal,0.016639482,Congelados,95.8726,OUT013,1987,Grande,Local 3,Tipo 1,1076.5986
DRN35,8.01,Low Fat,0.070533748,Bebidas fortes,34.2532,OUT018,2009,Médio,Local 3,Tipo 2,467.3916
FDW16,17.35,Normal,0.041474232,Congelados,93.0804,OUT046,1997,Pequeno,Local 1,Tipo 1,826.9236
NCZ54,14.65,Low Fat,0.083698962,Itens para casa,163.4552,OUT018,2009,Médio,Local 3,Tipo 2,2599.2832
FDH32,12.8,Low Fat,0.076045655,Frutas e Verduras,96.541,OUT035,2004,Pequeno,Local 2,Tipo 1,3765.099
FDK38,6.65,Low Fat,0.053279839,Enlatados,147.7734,OUT035,2004,Pequeno,Local 2,Tipo 1,2078.6276
NCF55,6.675,Low Fat,0.021648305,Itens para casa,35.6874,OUT013,1987,Grande,Local 3,Tipo 1,952.7598
FDW39,6.69,Normal,0.037060755,Carnes,176.83700000000002,OUT018,2009,Médio,Local 3,Tipo 2,1411.496
FDQ46,7.51,Low Fat,0.10372663900000001,Snacks,110.6544,OUT013,1987,Grande,Local 3,Tipo 1,1901.5248
FDG05,11.0,Normal,0.08784714099999999,Congelados,156.863,OUT046,1997,Pequeno,Local 1,Tipo 1,2972.797
FDX57,17.25,Normal,0.047458754000000006,Snacks,95.8068,OUT018,2009,Médio,Local 3,Tipo 2,1263.6884
FDO32,6.36,Low Fat,0.120443298,Frutas e Verduras,45.406000000000006,OUT013,1987,Grande,Local 3,Tipo 1,1118.5439999999999
NCO29,11.15,Low Fat,0.032229348,Saúde e Higiene,163.2526,OUT013,1987,Grande,Local 3,Tipo 1,1480.0734
FDV04,7.825,Normal,0.149986868,Congelados,158.8288,OUT035,2004,Pequeno,Local 2,Tipo 1,1414.1592
FDH53,20.5,Normal,0.019183756,Congelados,83.7592,OUT013,1987,Grande,Local 3,Tipo 1,1403.5064
FDP44,16.5,Normal,0.079837509,Frutas e Verduras,102.1332,OUT049,1999,Médio,Local 1,Tipo 1,1743.0644
FDW03,5.63,Normal,0.024520853999999998,Carnes,102.8306,OUT013,1987,Grande,Local 3,Tipo 1,1986.0814
FDU25,12.35,Low Fat,0.02678995,Enlatados,58.9246,OUT018,2009,Médio,Local 3,Tipo 2,926.7936
FDY39,5.305,Normal,0.047220267999999996,Carnes,181.9608,OUT018,2009,Médio,Local 3,Tipo 2,2388.8904
FDA03,18.5,Normal,0.045534457,Laticínios,146.3102,OUT049,1999,Médio,Local 1,Tipo 1,3645.255
FDG58,10.695,Normal,0.0,Snacks,156.1972,OUT046,1997,Pequeno,Local 1,Tipo 1,1869.5664
FDI07,12.35,Normal,0.033813351,Carnes,198.1426,OUT049,1999,Médio,Local 1,Tipo 1,3757.1094
NCS06,7.935,Low Fat,0.031730739,Itens para casa,261.091,OUT035,2004,Pequeno,Local 2,Tipo 1,2366.919
NCK29,5.615,Low Fat,0.0,Saúde e Higiene,121.973,OUT046,1997,Pequeno,Local 1,Tipo 1,2463.46
FDH16,10.5,Low Fat,0.052511611,Congelados,90.78299999999999,OUT013,1987,Grande,Local 3,Tipo 1,1258.362
FDS20,8.85,Low Fat,0.053950661,Frutas e Verduras,182.7292,OUT049,1999,Médio,Local 1,Tipo 1,4925.5884
FDS31,13.1,Normal,0.044192372,Frutas e Verduras,180.3318,OUT046,1997,Pequeno,Local 1,Tipo 1,2345.6134
NCU18,15.1,Low Fat,0.055829496,Itens para casa,140.2496,OUT035,2004,Pequeno,Local 2,Tipo 1,2681.8424
FDE11,17.7,Normal,0.13498355,Alimentos com amido,184.4924,OUT013,1987,Grande,Local 3,Tipo 1,3146.5708
FDV51,16.35,Low Fat,0.032538896,Carnes,165.7842,OUT046,1997,Pequeno,Local 1,Tipo 1,2652.5472
FDU40,20.85,Low Fat,0.037403973,Congelados,192.5478,OUT046,1997,Pequeno,Local 1,Tipo 1,2906.217
FDV47,17.1,Low Fat,0.05416243900000001,Pães,85.3566,OUT013,1987,Grande,Local 3,Tipo 1,1775.6886
FDX16,17.85,Low Fat,0.065797601,Congelados,147.805,OUT035,2004,Pequeno,Local 2,Tipo 1,1947.465
NCL05,19.6,Low Fat,0.047857804000000004,Saúde e Higiene,45.077,OUT013,1987,Grande,Local 3,Tipo 1,605.878
NCR06,12.5,Low Fat,0.006765149,Itens para casa,41.7112,OUT046,1997,Pequeno,Local 1,Tipo 1,383.5008
FDR32,6.78,Normal,0.0,Frutas e Verduras,227.4694,OUT046,1997,Pequeno,Local 1,Tipo 1,3197.1716
FDX04,19.6,Normal,0.041563696000000004,Congelados,47.6376,OUT035,2004,Pequeno,Local 2,Tipo 1,335.5632
NCC54,17.75,Low Fat,0.097692448,Saúde e Higiene,242.4196,OUT035,2004,Pequeno,Local 2,Tipo 1,5543.4508
FDC45,17.0,Low Fat,0.135944247,Frutas e Verduras,171.5106,OUT049,1999,Médio,Local 1,Tipo 1,1539.9954
FDP40,4.555,Normal,0.034328578,Congelados,110.1544,OUT013,1987,Grande,Local 3,Tipo 1,1230.3984
FDV52,20.7,Normal,0.121709653,Congelados,119.7466,OUT049,1999,Médio,Local 1,Tipo 1,2003.3922
FDH17,16.2,Normal,0.016650191,Congelados,97.4726,OUT035,2004,Pequeno,Local 2,Tipo 1,1174.4712
FDQ15,20.35,Normal,0.151044881,Carnes,79.2276,OUT035,2004,Pequeno,Local 2,Tipo 1,649.8208
FDM32,20.5,Low Fat,0.020688968999999998,Frutas e Verduras,88.18299999999999,OUT018,2009,Médio,Local 3,Tipo 2,719.064
NCP29,8.42,Low Fat,0.11224978099999999,Saúde e Higiene,64.3168,OUT035,2004,Pequeno,Local 2,Tipo 1,703.0848
FDT25,7.5,Low Fat,0.050957715,Enlatados,122.4072,OUT018,2009,Médio,Local 3,Tipo 2,2572.6512
DRG37,16.2,Low Fat,0.019457372,Refrigerantes,153.9972,OUT018,2009,Médio,Local 3,Tipo 2,1246.3776
NCZ17,12.15,Low Fat,0.079755214,Saúde e Higiene,36.6506,OUT018,2009,Médio,Local 3,Tipo 2,493.3578
FDB16,8.21,Low Fat,0.044917289000000006,Laticínios,88.5198,OUT035,2004,Pequeno,Local 2,Tipo 1,1133.8574
FDH46,6.935,Normal,0.041247932,Snacks,101.8332,OUT013,1987,Grande,Local 3,Tipo 1,2255.7304
FDH50,15.0,Normal,0.161404914,Enlatados,185.8266,OUT035,2004,Pequeno,Local 2,Tipo 1,1844.266
NCZ18,7.825,Low Fat,0.186067862,Itens para casa,255.4698,OUT046,1997,Pequeno,Local 1,Tipo 1,5073.396
FDJ32,10.695,Low Fat,0.057792342999999996,Frutas e Verduras,61.4536,OUT046,1997,Pequeno,Local 1,Tipo 1,428.7752
DRI23,18.85,Low Fat,0.0,Bebidas fortes,162.0578,OUT035,2004,Pequeno,Local 2,Tipo 1,3209.156
DRD01,12.1,Normal,0.061270647000000004,Refrigerantes,53.2614,OUT049,1999,Médio,Local 1,Tipo 1,386.8298
FDG38,8.975,Normal,0.05281112,Enlatados,86.6224,OUT049,1999,Médio,Local 1,Tipo 1,1704.4479999999999
NCG30,20.2,Low Fat,0.112495847,Itens para casa,124.4046,OUT049,1999,Médio,Local 1,Tipo 1,1120.5414
FDO31,6.76,Normal,0.029100745,Frutas e Verduras,80.696,OUT018,2009,Médio,Local 3,Tipo 2,559.2719999999999
NCA30,19.0,Low Fat,0.0,Itens para casa,189.1872,OUT046,1997,Pequeno,Local 1,Tipo 1,567.2616
FDF29,15.1,Normal,0.019917598,Congelados,129.431,OUT013,1987,Grande,Local 3,Tipo 1,3505.437
FDI14,14.1,Low Fat,0.089817198,Enlatados,142.7496,OUT049,1999,Médio,Local 1,Tipo 1,3528.74
FDY57,20.2,Normal,0.121442754,Snacks,94.9752,OUT049,1999,Médio,Local 1,Tipo 1,1342.2528
FDK20,12.6,Normal,0.04152307,Frutas e Verduras,124.3072,OUT013,1987,Grande,Local 3,Tipo 1,5022.7952
FDX01,10.1,Low Fat,0.024201905,Enlatados,114.915,OUT049,1999,Médio,Local 1,Tipo 1,2796.36
FDP22,14.65,Normal,0.099113429,Snacks,52.8666,OUT035,2004,Pequeno,Local 2,Tipo 1,461.3994
FDS25,6.885,Normal,0.140008554,Enlatados,108.7228,OUT046,1997,Pequeno,Local 1,Tipo 1,2542.0244
NCY18,7.285,Low Fat,0.031278532000000005,Itens para casa,176.0054,OUT018,2009,Médio,Local 3,Tipo 2,2626.5809999999997
FDO08,11.1,Normal,0.05373063,Frutas e Verduras,165.1526,OUT013,1987,Grande,Local 3,Tipo 1,1480.0734
FDH16,10.5,Low Fat,0.052555345999999996,Congelados,89.68299999999999,OUT046,1997,Pequeno,Local 1,Tipo 1,988.7130000000001
FDA08,11.85,Normal,0.050043472,Frutas e Verduras,164.6526,OUT013,1987,Grande,Local 3,Tipo 1,2137.8838
NCR50,20.2,Low Fat,0.01181025,Itens para casa,154.634,OUT013,1987,Grande,Local 3,Tipo 1,4287.752
NCC06,19.0,Low Fat,0.027028322999999996,Itens para casa,127.0336,OUT049,1999,Médio,Local 1,Tipo 1,3962.8416
FDC34,16.0,Normal,0.17261532699999999,Snacks,154.5972,OUT013,1987,Grande,Local 3,Tipo 1,1869.5664
FDS60,20.85,Low Fat,0.032421521,Padaria,181.666,OUT013,1987,Grande,Local 3,Tipo 1,1438.128
FDP10,19.0,Low Fat,0.127983545,Snacks,107.6622,OUT013,1987,Grande,Local 3,Tipo 1,1270.3464
FDW46,13.0,Normal,0.070288365,Snacks,64.3484,OUT035,2004,Pequeno,Local 2,Tipo 1,2218.4456
FDP57,17.5,Low Fat,0.052434201,Snacks,103.999,OUT035,2004,Pequeno,Local 2,Tipo 1,1857.582
NCS42,8.6,Low Fat,0.069403341,Itens para casa,91.2146,OUT035,2004,Pequeno,Local 2,Tipo 1,2554.0088
DRJ39,20.25,Low Fat,0.036326064,Laticínios,220.1482,OUT046,1997,Pequeno,Local 1,Tipo 1,3066.6748
FDQ13,11.1,Low Fat,0.010658153,Enlatados,83.0908,OUT049,1999,Médio,Local 1,Tipo 1,1593.9252
NCQ06,13.0,Low Fat,0.041994899,Itens para casa,254.7014,OUT018,2009,Médio,Local 3,Tipo 2,5100.028
NCE54,20.7,Low Fat,0.0,Itens para casa,74.3354,OUT018,2009,Médio,Local 3,Tipo 2,1880.885
FDW38,5.325,Normal,0.139244918,Laticínios,53.0298,OUT018,2009,Médio,Local 3,Tipo 2,377.5086
FDD17,7.5,Low Fat,0.032599801,Congelados,238.1906,OUT013,1987,Grande,Local 3,Tipo 1,3327.6684
FDK25,11.6,Normal,0.157075658,Café da manhã,166.6474,OUT049,1999,Médio,Local 1,Tipo 1,4211.185
NCZ18,7.825,Low Fat,0.186825823,Itens para casa,253.5698,OUT018,2009,Médio,Local 3,Tipo 2,3805.047
DRD37,9.8,Low Fat,0.013841737,Refrigerantes,45.206,OUT046,1997,Pequeno,Local 1,Tipo 1,1211.756
FDC08,19.0,Normal,0.103449993,Frutas e Verduras,225.472,OUT046,1997,Pequeno,Local 1,Tipo 1,3169.208
FDU57,8.27,Normal,0.089554186,Snacks,150.8708,OUT046,1997,Pequeno,Local 1,Tipo 1,2407.5328
FDZ58,17.85,Low Fat,0.052257982,Snacks,121.8072,OUT049,1999,Médio,Local 1,Tipo 1,2450.144
FDY01,11.8,Normal,0.170251293,Enlatados,116.4834,OUT035,2004,Pequeno,Local 2,Tipo 1,1958.1178
FDG09,20.6,Normal,0.048131556,Frutas e Verduras,187.1556,OUT018,2009,Médio,Local 3,Tipo 2,4693.89
NCE54,20.7,Low Fat,0.026899856,Itens para casa,73.9354,OUT046,1997,Pequeno,Local 1,Tipo 1,677.1186
FDT24,12.35,Normal,0.0,Padaria,76.2328,OUT046,1997,Pequeno,Local 1,Tipo 1,1544.656
FDZ08,12.5,Normal,0.10990084300000001,Frutas e Verduras,83.0592,OUT013,1987,Grande,Local 3,Tipo 1,743.0328
NCI54,15.2,Low Fat,0.033651278,Itens para casa,108.9912,OUT049,1999,Médio,Local 1,Tipo 1,1965.4416
FDU34,18.25,Low Fat,0.075311837,Snacks,122.6046,OUT049,1999,Médio,Local 1,Tipo 1,2988.1104
FDP23,6.71,Low Fat,0.0,Pães,218.9166,OUT013,1987,Grande,Local 3,Tipo 1,2394.8826
NCL41,12.35,Low Fat,0.041729735,Saúde e Higiene,36.3216,OUT035,2004,Pequeno,Local 2,Tipo 1,276.9728
FDM39,6.42,Low Fat,0.053426165,Laticínios,178.7002,OUT013,1987,Grande,Local 3,Tipo 1,4477.505
NCZ54,14.65,Low Fat,0.083488992,Itens para casa,161.3552,OUT049,1999,Médio,Local 1,Tipo 1,7148.0288
FDT59,13.65,Low Fat,0.0,Pães,229.4668,OUT049,1999,Médio,Local 1,Tipo 1,4837.7028
FDV20,20.2,Normal,0.060045008,Frutas e Verduras,128.3678,OUT018,2009,Médio,Local 3,Tipo 2,1398.8458
FDO16,5.48,Low Fat,0.015169739,Congelados,82.225,OUT018,2009,Médio,Local 3,Tipo 2,2247.075
FDX20,7.365,Low Fat,0.042626422000000004,Frutas e Verduras,227.072,OUT049,1999,Médio,Local 1,Tipo 1,4074.696
FDV50,14.3,Low Fat,0.122571209,Laticínios,122.37299999999999,OUT046,1997,Pequeno,Local 1,Tipo 1,985.3839999999999
FDW55,12.6,Normal,0.021969896000000003,Frutas e Verduras,248.6092,OUT046,1997,Pequeno,Local 1,Tipo 1,3237.1196
FDO49,10.6,Normal,0.033052168,Café da manhã,49.7008,OUT046,1997,Pequeno,Local 1,Tipo 1,961.4152
FDJ38,8.6,Normal,0.040172077,Enlatados,188.553,OUT013,1987,Grande,Local 3,Tipo 1,3795.06
FDG32,19.85,Low Fat,0.175995526,Frutas e Verduras,224.0772,OUT046,1997,Pequeno,Local 1,Tipo 1,1556.6404
FDD58,7.76,Low Fat,0.059594017,Snacks,99.67,OUT018,2009,Médio,Local 3,Tipo 2,1897.53
FDB15,10.895,Low Fat,0.136784873,Laticínios,265.2568,OUT035,2004,Pequeno,Local 2,Tipo 1,4218.5088
DRF60,10.8,Low Fat,0.0,Refrigerantes,238.1564,OUT018,2009,Médio,Local 3,Tipo 2,5243.8408
FDM04,9.195,Normal,0.04719387,Congelados,52.8666,OUT049,1999,Médio,Local 1,Tipo 1,1384.1982
FDO58,19.6,Low Fat,0.039638705,Snacks,166.0526,OUT049,1999,Médio,Local 1,Tipo 1,3124.5994
DRI47,14.7,Low Fat,0.02090277,Bebidas fortes,144.5128,OUT013,1987,Grande,Local 3,Tipo 1,3307.6944
FDF35,15.0,Low Fat,0.15386118099999999,Alimentos com amido,108.5938,OUT013,1987,Grande,Local 3,Tipo 1,1393.5194
FDP31,21.1,Normal,0.161504957,Frutas e Verduras,65.0168,OUT046,1997,Pequeno,Local 1,Tipo 1,639.168
FDQ52,17.0,Low Fat,0.119871307,Congelados,248.3434,OUT018,2009,Médio,Local 3,Tipo 2,6208.585
FDM12,16.7,Normal,0.069903773,Padaria,188.6214,OUT035,2004,Pequeno,Local 2,Tipo 1,565.2642
NCS42,8.6,Low Fat,0.069416467,Itens para casa,92.5146,OUT046,1997,Pequeno,Local 1,Tipo 1,2006.7212
FDU19,8.77,Normal,0.046771477,Frutas e Verduras,173.9422,OUT046,1997,Pequeno,Local 1,Tipo 1,3103.9596
FDR16,5.845,Normal,0.104998144,Congelados,213.2218,OUT035,2004,Pequeno,Local 2,Tipo 1,7266.5412
FDI28,14.3,Low Fat,0.026362623999999998,Congelados,78.3302,OUT049,1999,Médio,Local 1,Tipo 1,1267.6832
FDU13,8.355,Low Fat,0.18755862899999998,Enlatados,148.0418,OUT046,1997,Pequeno,Local 1,Tipo 1,1471.418
FDX58,13.15,Low Fat,0.04376368,Snacks,183.095,OUT046,1997,Pequeno,Local 1,Tipo 1,1830.95
FDL21,15.85,Normal,0.007146415,Snacks,41.048,OUT046,1997,Pequeno,Local 1,Tipo 1,798.96
DRM37,15.35,Low Fat,0.096317593,Refrigerantes,197.3768,OUT013,1987,Grande,Local 3,Tipo 1,3350.3056
FDR35,12.5,Low Fat,0.020729901999999998,Pães,197.2742,OUT049,1999,Médio,Local 1,Tipo 1,3782.4098
FDQ44,20.5,Low Fat,0.036110222000000004,Frutas e Verduras,120.1756,OUT013,1987,Grande,Local 3,Tipo 1,2059.9852
DRD24,13.85,Low Fat,0.030842962999999998,Refrigerantes,143.1154,OUT049,1999,Médio,Local 1,Tipo 1,2552.6772
NCX29,10.0,Low Fat,0.089078338,Saúde e Higiene,147.1102,OUT013,1987,Grande,Local 3,Tipo 1,2916.204
FDS07,12.35,Low Fat,0.100164204,Frutas e Verduras,113.6518,OUT018,2009,Médio,Local 3,Tipo 2,1593.9252
FDL02,20.0,Normal,0.10399676,Enlatados,107.4622,OUT013,1987,Grande,Local 3,Tipo 1,1587.933
FDN58,13.8,Normal,0.057104065999999995,Snacks,232.6984,OUT018,2009,Médio,Local 3,Tipo 2,1390.1904
FDC60,5.425,Normal,0.11447240300000001,Padaria,88.3514,OUT046,1997,Pequeno,Local 1,Tipo 1,2833.6448
FDV45,16.75,Low Fat,0.045117476,Snacks,187.9556,OUT049,1999,Médio,Local 1,Tipo 1,2440.8228
NCA29,10.5,Low Fat,0.02727641,Itens para casa,171.3106,OUT046,1997,Pequeno,Local 1,Tipo 1,3593.3226
FDO20,12.85,Normal,0.152747503,Frutas e Verduras,252.0382,OUT018,2009,Médio,Local 3,Tipo 2,4037.4112
FDR59,14.5,Normal,0.063810405,Pães,263.2594,OUT013,1987,Grande,Local 3,Tipo 1,2878.2534
FDT21,7.42,Low Fat,0.020387989,Snacks,247.1092,OUT035,2004,Pequeno,Local 2,Tipo 1,4233.1564
NCR38,17.25,Low Fat,0.113518466,Itens para casa,253.5724,OUT046,1997,Pequeno,Local 1,Tipo 1,5033.448
FDR52,12.65,Normal,0.075981306,Congelados,192.3846,OUT013,1987,Grande,Local 3,Tipo 1,1910.846
NCO41,12.5,Low Fat,0.018848862,Saúde e Higiene,96.7384,OUT046,1997,Pequeno,Local 1,Tipo 1,2167.8448
FDY14,10.3,Low Fat,0.070040195,Laticínios,263.0226,OUT046,1997,Pequeno,Local 1,Tipo 1,4229.1616
FDV48,9.195,Normal,0.051827122999999996,Padaria,77.4644,OUT018,2009,Médio,Local 3,Tipo 2,1414.1592
FDA21,13.65,Low Fat,0.03595391,Snacks,185.2924,OUT035,2004,Pequeno,Local 2,Tipo 1,3146.5708
FDZ27,7.935,Low Fat,0.017182935,Laticínios,51.235,OUT049,1999,Médio,Local 1,Tipo 1,848.895
FDW58,20.75,Low Fat,0.007546808,Snacks,104.1622,OUT013,1987,Grande,Local 3,Tipo 1,1693.7952
FDH45,15.1,Normal,0.10583111699999999,Frutas e Verduras,41.6796,OUT049,1999,Médio,Local 1,Tipo 1,784.3124
FDL43,10.1,Low Fat,0.027064381000000002,Carnes,76.367,OUT046,1997,Pequeno,Local 1,Tipo 1,765.67
FDV02,16.75,Low Fat,0.06063976,Laticínios,173.0106,OUT049,1999,Médio,Local 1,Tipo 1,3593.3226
NCF31,9.13,Low Fat,0.051847425,Itens para casa,152.8024,OUT046,1997,Pequeno,Local 1,Tipo 1,1214.4192
NCN05,8.235,Low Fat,0.014518575,Saúde e Higiene,182.195,OUT018,2009,Médio,Local 3,Tipo 2,2380.235
FDZ16,16.85,Normal,0.159722816,Congelados,194.1478,OUT013,1987,Grande,Local 3,Tipo 1,5812.434
NCP50,17.35,Low Fat,0.020555958,Outros,79.4618,OUT035,2004,Pequeno,Local 2,Tipo 1,1772.3596
DRG03,14.5,Low Fat,0.061986574,Laticínios,153.0998,OUT046,1997,Pequeno,Local 1,Tipo 1,4921.5936
FDW13,8.5,Low Fat,0.09788471800000001,Enlatados,52.5324,OUT046,1997,Pequeno,Local 1,Tipo 1,1194.4452
FDW14,8.3,Normal,0.038204311,Laticínios,87.7198,OUT035,2004,Pequeno,Local 2,Tipo 1,1831.6158
FDG24,7.975,Low Fat,0.014631149,Padaria,84.525,OUT046,1997,Pequeno,Local 1,Tipo 1,416.125
FDK10,5.785,Normal,0.040351229,Snacks,181.36599999999999,OUT035,2004,Pequeno,Local 2,Tipo 1,1977.4260000000002
FDE23,17.6,Normal,0.0,Alimentos com amido,46.006,OUT046,1997,Pequeno,Local 1,Tipo 1,326.242
FDI08,18.2,Normal,0.06656712099999999,Frutas e Verduras,250.2092,OUT018,2009,Médio,Local 3,Tipo 2,2988.1104
FDF22,6.865,Low Fat,0.057062185999999994,Snacks,212.0218,OUT018,2009,Médio,Local 3,Tipo 2,2350.9398
FDQ57,7.275,Low Fat,0.027991092999999998,Snacks,145.976,OUT049,1999,Médio,Local 1,Tipo 1,3515.4240000000004
FDP07,18.2,Low Fat,0.089901774,Frutas e Verduras,197.511,OUT046,1997,Pequeno,Local 1,Tipo 1,392.82199999999995
DRE37,13.5,Low Fat,0.0,Refrigerantes,189.1872,OUT035,2004,Pequeno,Local 2,Tipo 1,1890.872
DRF25,9.0,Low Fat,0.038892859,Refrigerantes,36.119,OUT013,1987,Grande,Local 3,Tipo 1,1098.57
DRF03,19.1,Low Fat,0.045270425999999996,Laticínios,38.8138,OUT013,1987,Grande,Local 3,Tipo 1,731.0484
FDN51,17.85,Normal,0.020942867,Carnes,260.2936,OUT035,2004,Pequeno,Local 2,Tipo 1,4175.8976
FDD21,10.3,Normal,0.030693756000000003,Frutas e Verduras,114.2176,OUT018,2009,Médio,Local 3,Tipo 2,2175.8344
NCY42,6.38,Low Fat,0.015162573,Itens para casa,145.14700000000002,OUT046,1997,Pequeno,Local 1,Tipo 1,3006.087
FDN60,15.1,Low Fat,0.09515808099999999,Padaria,159.2604,OUT046,1997,Pequeno,Local 1,Tipo 1,2852.2872
NCW06,16.2,Low Fat,0.050545502,Itens para casa,191.6162,OUT018,2009,Médio,Local 3,Tipo 2,1731.7458
NCS30,5.945,Low Fat,0.093405156,Itens para casa,129.3652,OUT018,2009,Médio,Local 3,Tipo 2,4391.6168
FDQ01,19.7,Normal,0.160951491,Enlatados,256.1014,OUT049,1999,Médio,Local 1,Tipo 1,3060.0168
NCX41,19.0,Low Fat,0.017791458,Saúde e Higiene,211.9244,OUT018,2009,Médio,Local 3,Tipo 2,2117.244
FDH58,12.3,Low Fat,0.036997103999999996,Snacks,115.9834,OUT049,1999,Médio,Local 1,Tipo 1,2073.3012
