distrito,latitude,longitude,tipo_de_quarto,preco,numero_minimo_noites,numero_comentarios,numero_de_reservas,disponibilidade_anual
Brooklyn,40.632329999999996,-74.01796,Private room,60,31,0,1,90
Brooklyn,40.70785,-73.94898,Private room,60,2,3,2,5
Manhattan,40.72783,-73.98015,Entire home/apt,250,5,3,1,263
Manhattan,40.76303,-73.98894,Entire home/apt,149,30,2,1,148
Queens,40.590090000000004,-73.81042,Entire home/apt,126,7,0,1,58
Brooklyn,40.716159999999995,-73.95551999999999,Private room,130,2,10,1,159
Manhattan,40.766009999999994,-73.98414,Entire home/apt,190,2,5,1,10
Brooklyn,40.66248,-73.95407,Entire home/apt,90,2,4,1,27
Queens,40.70477,-73.90943,Private room,69,1,6,3,179
Manhattan,40.75634,-73.99445,Entire home/apt,945,2,2,1,292
Manhattan,40.71727,-74.0004,Private room,155,2,3,2,50
Manhattan,40.801809999999996,-73.96683,Entire home/apt,450,5,8,1,123
Manhattan,40.73863,-73.97989,Entire home/apt,178,1,7,1,0
Brooklyn,40.65132,-73.9452,Private room,40,7,1,9,106
Manhattan,40.74142,-73.98219,Entire home/apt,690,1,2,9,287
Brooklyn,40.65144,-73.94489,Private room,32,7,0,9,126
Brooklyn,40.67245,-73.97365,Entire home/apt,250,2,3,1,175
Brooklyn,40.65226,-73.94521,Private room,35,7,2,9,131
Brooklyn,40.65279,-73.946,Private room,35,7,4,9,152
Manhattan,40.81808,-73.93670999999999,Private room,45,1,5,1,0
Brooklyn,40.71233,-73.95318,Entire home/apt,295,2,1,1,0
Manhattan,40.70649,-74.01217,Entire home/apt,244,2,2,327,260
Manhattan,40.707240000000006,-74.01085,Entire home/apt,409,2,3,327,325
Manhattan,40.70712,-74.01201,Entire home/apt,185,2,2,327,291
Queens,40.68055,-73.78263000000001,Private room,95,1,0,1,180
Manhattan,40.70588,-74.01214,Entire home/apt,230,2,6,327,285
Manhattan,40.70803,-74.00639,Entire home/apt,100,29,0,327,325
Manhattan,40.70722,-74.00499,Entire home/apt,164,29,0,327,328
Queens,40.69035,-73.82238000000001,Private room,78,1,14,1,356
Brooklyn,40.64692,-73.96696,Entire home/apt,105,3,5,1,51
Manhattan,40.7311,-73.9775,Private room,165,3,9,1,90
Brooklyn,40.68557,-73.97199,Entire home/apt,250,6,0,1,12
Brooklyn,40.64979,-73.93299,Private room,28,1,13,3,49
Manhattan,40.75797,-73.96356,Entire home/apt,225,14,1,1,240
Brooklyn,40.69023,-73.93063000000001,Private room,54,1,5,8,27
Manhattan,40.76512,-73.98674,Entire home/apt,240,1,0,5,365
Brooklyn,40.57647,-73.96696,Entire home/apt,275,2,1,2,56
Queens,40.76962,-73.93146,Private room,55,1,15,1,17
Manhattan,40.75618,-73.99320999999999,Entire home/apt,250,3,8,2,61
Manhattan,40.80495,-73.96439000000001,Private room,50,60,0,1,72
Queens,40.74745,-73.93656,Private room,135,3,1,1,0
Manhattan,40.75566,-73.99486,Private room,370,1,3,5,290
Manhattan,40.756029999999996,-73.99511,Private room,430,1,4,5,287
Manhattan,40.75663,-73.99563,Private room,159,1,1,5,292
Manhattan,40.7572,-73.99481999999999,Private room,390,1,21,5,299
Manhattan,40.757020000000004,-73.99382,Private room,410,1,1,5,294
Manhattan,40.74942,-73.99468,Entire home/apt,265,3,5,1,164
Brooklyn,40.69338,-73.96751,Entire home/apt,150,7,3,1,0
Manhattan,40.81622,-73.94275999999999,Private room,38,30,0,103,247
Brooklyn,40.693020000000004,-73.93285,Entire home/apt,101,1,1,1,167
Brooklyn,40.63981,-73.96534,Entire home/apt,120,90,0,1,49
Brooklyn,40.66072,-73.95772,Entire home/apt,150,2,2,1,0
Manhattan,40.7689,-73.98993,Entire home/apt,225,3,8,1,49
Queens,40.75308,-73.89419000000001,Shared room,55,2,0,1,270
Queens,40.747640000000004,-73.9482,Entire home/apt,199,2,7,2,170
Manhattan,40.71655,-73.99224,Entire home/apt,200,1,5,1,11
Manhattan,40.80383,-73.96724,Private room,59,3,4,1,5
Manhattan,40.83298,-73.93874,Private room,75,2,4,1,0
Queens,40.75078,-73.87949,Shared room,28,1,4,4,354
Manhattan,40.7272,-73.98993,Private room,73,30,0,9,364
Manhattan,40.70756,-74.01229000000001,Entire home/apt,210,2,3,327,302
Manhattan,40.76229,-73.99994000000001,Private room,199,30,0,2,140
Manhattan,40.7786,-73.95028,Entire home/apt,120,6,2,1,9
Manhattan,40.70845,-74.00471999999999,Entire home/apt,164,29,0,327,327
Brooklyn,40.64383,-74.02051,Private room,45,4,0,1,179
Brooklyn,40.71996,-73.9414,Private room,78,2,2,1,5
Manhattan,40.76654,-73.95825,Private room,38,30,0,6,39
Manhattan,40.791,-73.94807,Private room,38,30,1,6,44
Manhattan,40.7056,-74.0119,Entire home/apt,256,2,4,327,293
Manhattan,40.706590000000006,-74.01105,Entire home/apt,468,2,0,327,255
Manhattan,40.70632,-74.01073000000001,Entire home/apt,229,2,3,327,348
Manhattan,40.73499,-73.98875,Entire home/apt,1000,3,7,1,286
Brooklyn,40.61642,-74.02396999999999,Entire home/apt,89,3,4,1,21
Brooklyn,40.6725,-73.93079,Entire home/apt,150,3,11,1,142
Manhattan,40.73195,-74.00626,Entire home/apt,500,2,3,1,82
Queens,40.707370000000004,-73.91138000000001,Entire home/apt,74,1,16,3,351
Manhattan,40.707359999999994,-74.0125,Entire home/apt,217,2,4,327,272
Manhattan,40.70755,-74.01116,Entire home/apt,203,2,7,327,328
Brooklyn,40.709920000000004,-73.94969,Entire home/apt,305,2,14,1,296
Brooklyn,40.690129999999996,-73.91176999999999,Private room,65,1,1,1,88
Manhattan,40.77132,-73.94829,Entire home/apt,127,5,4,1,192
Brooklyn,40.67114,-73.94921,Entire home/apt,99,3,1,1,1
Manhattan,40.77348,-73.94601,Private room,37,30,1,6,76
Queens,40.66714,-73.77664,Private room,50,1,5,3,364
Brooklyn,40.66907,-73.99221,Entire home/apt,195,2,6,1,330
Brooklyn,40.656290000000006,-73.95177,Private room,36,120,0,1,365
Manhattan,40.71703,-73.99538000000001,Private room,120,2,8,1,34
Manhattan,40.77167,-73.95529,Private room,120,1,2,1,311
Manhattan,40.76676,-73.99146,Entire home/apt,499,3,3,1,1
Manhattan,40.80084,-73.94514000000001,Shared room,35,1,9,4,358
Queens,40.74152,-73.90314000000001,Private room,67,30,1,103,1
Brooklyn,40.618590000000005,-74.03644,Private room,60,28,0,1,263
Manhattan,40.7631,-73.98963,Private room,75,2,15,1,33
Manhattan,40.727540000000005,-73.99025,Private room,63,30,1,1,18
Manhattan,40.76413,-73.97691,Entire home/apt,189,2,10,1,36
Brooklyn,40.690259999999995,-73.90689,Private room,80,4,0,1,158
Queens,40.74123,-73.90151999999999,Private room,59,30,0,103,247
Brooklyn,40.7071,-73.94634,Private room,65,5,1,1,35
Queens,40.74165,-73.90155,Private room,59,30,1,103,260
Manhattan,40.802440000000004,-73.96592,Shared room,50,1,1,2,363
Queens,40.75139,-73.81328,Private room,55,1,3,6,75
Brooklyn,40.709270000000004,-73.96149,Entire home/apt,650,2,0,1,157
Manhattan,40.71691,-74.00511,Entire home/apt,267,30,0,232,283
Manhattan,40.74269,-73.99911,Entire home/apt,316,30,0,232,323
Manhattan,40.7066,-74.00872,Entire home/apt,229,30,0,232,333
Manhattan,40.705859999999994,-74.00904,Entire home/apt,262,30,0,232,325
Brooklyn,40.68603,-73.91399,Private room,63,12,2,7,130
Manhattan,40.74607,-73.98371999999999,Private room,95,2,10,1,0
Bronx,40.83197,-73.9212,Private room,45,1,4,2,318
Brooklyn,40.710409999999996,-73.96327,Private room,58,30,0,5,341
Brooklyn,40.710370000000005,-73.96316999999999,Private room,58,30,0,5,338
Brooklyn,40.70944,-73.96472,Private room,58,30,0,5,342
Manhattan,40.83248,-73.94176999999999,Private room,50,3,1,1,14
Brooklyn,40.708870000000005,-73.96249,Private room,58,30,0,5,333
Brooklyn,40.709540000000004,-73.96284,Private room,58,30,0,5,308
Brooklyn,40.71327,-73.96155,Private room,100,1,0,1,66
Brooklyn,40.70044,-73.9243,Private room,63,1,7,1,22
Queens,40.75023,-73.87772,Shared room,27,1,4,2,355
Brooklyn,40.69699,-73.9936,Private room,125,3,9,1,252
Manhattan,40.70776,-74.01239,Entire home/apt,470,2,3,327,237
Manhattan,40.739959999999996,-73.98971999999999,Entire home/apt,225,4,0,1,365
Manhattan,40.707440000000005,-74.01048,Entire home/apt,229,2,2,327,331
Manhattan,40.70711,-74.01044,Entire home/apt,470,2,4,327,242
Manhattan,40.70713,-74.01248000000001,Entire home/apt,228,2,1,327,353
Manhattan,40.74411,-73.98209,Entire home/apt,239,3,5,4,319
Brooklyn,40.69072,-73.91891,Private room,40,30,0,1,189
Manhattan,40.71803,-73.99835,Private room,59,30,0,3,35
Manhattan,40.79325,-73.93386,Entire home/apt,150,1,2,3,178
Brooklyn,40.70247,-73.92671,Entire home/apt,99,1,32,1,77
Manhattan,40.7667,-73.98829,Private room,99,1,0,5,365
Manhattan,40.74781,-73.99436,Entire home/apt,380,3,1,1,296
Brooklyn,40.631170000000004,-73.88688,Entire home/apt,125,1,0,1,360
Brooklyn,40.69215,-73.94051,Private room,50,1,1,1,51
Manhattan,40.84237,-73.93914000000001,Entire home/apt,300,5,6,1,252
Brooklyn,40.67935,-73.93715,Entire home/apt,100,1,5,1,0
Brooklyn,40.72468,-73.94041999999999,Entire home/apt,200,2,1,1,0
Manhattan,40.7465,-73.9981,Entire home/apt,320,15,2,1,299
Brooklyn,40.697179999999996,-73.91165,Private room,52,1,7,1,0
Manhattan,40.7443,-73.97519,Entire home/apt,304,1,9,1,127
Manhattan,40.76368,-73.98881,Entire home/apt,239,2,6,1,335
Brooklyn,40.70395,-73.92585,Private room,65,4,3,1,75
Manhattan,40.72555,-73.98499,Entire home/apt,300,4,1,1,0
Manhattan,40.81864,-73.94108,Private room,60,4,6,1,212
Queens,40.74807,-73.9028,Entire home/apt,79,30,0,1,333
Staten Island,40.58802,-74.08855,Private room,50,2,4,2,80
Manhattan,40.78893,-73.97591,Entire home/apt,350,20,0,1,33
Manhattan,40.7421,-73.97404,Entire home/apt,539,1,13,1,233
Manhattan,40.74301,-73.9937,Entire home/apt,249,1,8,1,131
Manhattan,40.78563,-73.95396,Entire home/apt,250,4,2,1,297
Manhattan,40.78198,-73.97570999999999,Entire home/apt,249,1,13,1,29
Queens,40.76021,-73.88301,Private room,49,1,3,4,207
Manhattan,40.74511,-73.97407,Entire home/apt,499,1,1,1,216
Bronx,40.87699,-73.85365999999999,Entire home/apt,87,2,5,2,298
Manhattan,40.715379999999996,-73.99004000000001,Entire home/apt,250,1,1,2,92
Manhattan,40.71456,-73.98986,Entire home/apt,250,1,1,2,58
Queens,40.74654,-73.90776,Private room,60,30,0,103,215
Queens,40.742979999999996,-73.90581999999999,Private room,50,2,4,2,266
Manhattan,40.784729999999996,-73.94884,Entire home/apt,350,4,2,1,191
Manhattan,40.71633,-74.00520999999999,Entire home/apt,426,30,0,232,321
Queens,40.742490000000004,-73.90603,Private room,50,2,10,2,257
Brooklyn,40.70313,-73.93836999999999,Entire home/apt,101,2,4,1,75
Manhattan,40.86473,-73.92641,Private room,60,1,9,1,352
Queens,40.68201,-73.83023,Private room,100,2,0,2,160
Manhattan,40.72786,-74.00158,Entire home/apt,250,2,8,1,310
Manhattan,40.72729,-73.97618,Private room,250,1,2,1,178
Manhattan,40.76085,-73.99221999999999,Entire home/apt,168,3,2,2,4
Manhattan,40.812490000000004,-73.94175,Private room,90,4,0,2,365
Manhattan,40.7191,-73.99671,Entire home/apt,150,30,0,91,312
Manhattan,40.81312,-73.94215,Private room,70,5,0,2,364
Manhattan,40.75923,-73.98669,Entire home/apt,222,29,0,327,221
Brooklyn,40.70043,-73.92266,Entire home/apt,70,30,0,1,0
Manhattan,40.766909999999996,-73.98719,Private room,200,2,0,1,0
Brooklyn,40.678779999999996,-73.9172,Private room,48,1,22,2,236
Manhattan,40.761179999999996,-73.98635,Entire home/apt,699,29,0,327,365
Manhattan,40.76802,-73.99298,Entire home/apt,249,5,2,1,364
Manhattan,40.73855,-74.00125,Entire home/apt,577,2,2,1,273
Manhattan,40.86594,-73.92487,Private room,46,1,7,1,143
Brooklyn,40.67018,-73.98751999999999,Private room,50,2,2,1,102
Queens,40.744440000000004,-73.896,Private room,125,1,0,1,90
Queens,40.66794,-73.78483,Private room,39,1,15,8,0
Bronx,40.85595,-73.88519000000001,Private room,27,30,0,1,68
Manhattan,40.746179999999995,-73.9963,Entire home/apt,380,25,0,1,353
Brooklyn,40.68268,-73.93055,Private room,75,1,12,1,60
Manhattan,40.74375,-73.97372,Entire home/apt,499,1,10,1,194
Manhattan,40.74798,-73.987,Entire home/apt,299,2,0,1,0
Brooklyn,40.67558,-73.9231,Private room,65,2,3,3,126
Brooklyn,40.71808,-73.95839000000001,Private room,200,2,0,1,69
Manhattan,40.761520000000004,-73.98586999999999,Entire home/apt,157,29,0,327,340
Manhattan,40.76417,-73.99334,Private room,145,1,6,1,287
Manhattan,40.72495,-73.97679000000001,Entire home/apt,240,4,0,1,83
Manhattan,40.78422,-73.97754,Entire home/apt,299,1,5,1,61
Manhattan,40.82261,-73.95544,Private room,53,3,1,1,74
Manhattan,40.75942,-73.98727,Entire home/apt,699,29,0,327,332
Manhattan,40.7063,-74.01254,Entire home/apt,247,2,4,327,232
Manhattan,40.7436,-73.9768,Entire home/apt,311,1,12,1,220
Queens,40.74625,-73.90311,Entire home/apt,99,30,1,1,333
Manhattan,40.76915,-73.95515,Private room,60,14,3,3,29
Manhattan,40.74624,-73.9725,Entire home/apt,299,1,8,1,93
Queens,40.66144,-73.85762,Entire home/apt,250,1,1,2,346
Manhattan,40.72169,-73.99642,Entire home/apt,150,30,11,1,40
Manhattan,40.75338,-73.99821999999999,Entire home/apt,370,12,0,1,320
Manhattan,40.75526,-73.9945,Entire home/apt,195,1,9,2,267
Brooklyn,40.7134,-73.96306,Private room,85,4,3,1,6
Brooklyn,40.68111,-73.94683,Private room,93,1,2,2,23
Manhattan,40.74948,-73.99506,Private room,199,1,0,20,189
Brooklyn,40.6918,-73.94308000000001,Private room,45,2,0,1,3
Brooklyn,40.69751,-73.93581999999999,Private room,120,1,16,1,57
Queens,40.74823,-73.90352,Entire home/apt,189,2,10,1,62
Manhattan,40.75029,-73.99492,Private room,129,1,3,20,358
Manhattan,40.70578,-74.00769,Entire home/apt,280,2,11,1,182
Manhattan,40.76514,-73.96176,Private room,38,30,1,6,43
Brooklyn,40.72336,-73.94651999999999,Entire home/apt,150,7,1,1,0
Manhattan,40.78967,-73.94199,Entire home/apt,145,2,7,1,0
Brooklyn,40.65188,-73.95649,Entire home/apt,95,1,2,1,362
Brooklyn,40.67648,-73.93881,Private room,33,30,0,1,45
Brooklyn,40.6914,-73.9294,Private room,65,1,4,8,12
Brooklyn,40.716029999999996,-73.96417,Entire home/apt,220,3,4,1,44
Manhattan,40.77435,-73.98761,Entire home/apt,139,20,0,2,18
Brooklyn,40.64902,-73.94795,Entire home/apt,125,1,0,2,33
Manhattan,40.79097,-73.96885,Entire home/apt,500,4,2,1,256
Manhattan,40.74285,-73.99595,Entire home/apt,277,29,0,327,365
Manhattan,40.765209999999996,-73.98986,Entire home/apt,180,3,1,1,17
Manhattan,40.7601,-73.98675,Entire home/apt,699,29,0,327,333
Manhattan,40.74455,-73.97162,Entire home/apt,162,29,0,327,341
Manhattan,40.708,-74.01485,Private room,52,25,0,1,99
Manhattan,40.716609999999996,-73.99275,Entire home/apt,176,30,1,1,339
Manhattan,40.74485,-73.97388000000001,Entire home/apt,500,1,5,1,62
Brooklyn,40.68092,-73.97823000000001,Private room,68,14,0,1,4
Manhattan,40.76166,-73.99691,Entire home/apt,182,29,0,327,302
Brooklyn,40.57589,-73.96636,Entire home/apt,86,1,10,1,20
Queens,40.70666,-73.90779,Private room,30,21,0,1,73
Manhattan,40.7639,-73.96432,Entire home/apt,150,29,0,327,220
Manhattan,40.76061,-73.9967,Entire home/apt,189,29,0,327,334
Brooklyn,40.70998,-73.94694,Private room,155,3,1,3,365
Manhattan,40.74889,-73.99656,Private room,199,1,2,20,352
Manhattan,40.7484,-73.97544,Entire home/apt,200,29,0,327,342
Brooklyn,40.70847,-73.96837,Entire home/apt,270,3,1,1,0
Manhattan,40.75022,-73.99632,Private room,199,1,0,20,365
Manhattan,40.749520000000004,-73.99671,Private room,199,1,0,20,365
Manhattan,40.75059,-73.9967,Private room,199,1,2,20,365
Manhattan,40.749140000000004,-73.99471,Private room,199,1,0,20,365
Manhattan,40.75093,-73.99523,Private room,199,1,1,20,363
Manhattan,40.74975,-73.9961,Private room,129,1,0,20,359
Manhattan,40.75074,-73.9967,Private room,149,1,0,20,359
Manhattan,40.7494,-73.99519000000001,Private room,149,1,0,20,359
Manhattan,40.70709,-74.01241,Entire home/apt,257,2,0,327,355
Manhattan,40.7618,-73.9979,Entire home/apt,185,29,0,327,332
Manhattan,40.75055,-73.99481999999999,Private room,149,1,0,20,351
Manhattan,40.74942,-73.99535999999999,Private room,149,1,0,20,359
Manhattan,40.74899,-73.99605,Private room,159,1,0,20,359
Manhattan,40.74882,-73.99663000000001,Private room,159,1,0,20,359
Manhattan,40.750640000000004,-73.99625999999999,Private room,219,1,4,20,356
Manhattan,40.74913,-73.99513,Private room,159,1,0,20,360
Manhattan,40.75095,-73.99628,Private room,219,1,0,20,365
Brooklyn,40.637809999999995,-73.96531,Entire home/apt,275,2,10,1,298
Queens,40.75575,-73.93037,Entire home/apt,113,2,4,1,0
Queens,40.74628,-73.9243,Private room,50,7,0,2,35
Manhattan,40.77052,-73.96683,Entire home/apt,249,5,6,1,116
Manhattan,40.762409999999996,-73.99606,Entire home/apt,182,29,0,327,319
Manhattan,40.744609999999994,-73.97349,Entire home/apt,190,29,0,327,261
Brooklyn,40.71547,-73.94074,Entire home/apt,595,2,4,1,322
Brooklyn,40.62065,-74.02929,Private room,68,5,2,2,55
Queens,40.737629999999996,-73.89533,Private room,50,1,10,4,218
Manhattan,40.816720000000004,-73.94745999999999,Private room,135,3,5,3,224
Manhattan,40.721379999999996,-73.98543000000001,Entire home/apt,120,7,3,1,284
Brooklyn,40.70058,-73.91123,Private room,65,2,8,1,19
Manhattan,40.76218,-73.99646,Entire home/apt,189,29,0,327,333
Brooklyn,40.698609999999995,-73.91999,Entire home/apt,90,4,2,1,34
Manhattan,40.76182,-73.99600000000001,Entire home/apt,187,29,0,327,331
Manhattan,40.74787,-73.97457,Entire home/apt,202,29,0,327,355
Queens,40.74627,-73.92027,Private room,43,30,0,103,216
Manhattan,40.74883,-73.9752,Entire home/apt,200,29,0,327,365
Manhattan,40.744209999999995,-73.97221,Entire home/apt,190,29,0,327,345
Manhattan,40.76198,-73.99644,Entire home/apt,184,29,0,327,334
Manhattan,40.76229,-73.99628,Entire home/apt,187,29,0,327,335
Brooklyn,40.681779999999996,-73.90313,Private room,60,1,6,1,52
Queens,40.75593,-73.91275999999999,Private room,2000,365,0,2,0
Manhattan,40.76089,-73.9862,Entire home/apt,215,29,0,327,342
Manhattan,40.74695,-73.97615,Entire home/apt,200,29,0,327,339
Brooklyn,40.68569,-73.94465,Private room,50,2,2,2,8
Brooklyn,40.67978,-73.96231,Entire home/apt,335,2,1,3,365
Queens,40.706109999999995,-73.91521,Private room,50,30,0,1,36
Brooklyn,40.68463,-73.92996,Private room,89,1,25,3,160
Queens,40.76089,-73.8142,Private room,70,1,7,6,326
Manhattan,40.74605,-73.98634,Shared room,65,3,1,6,353
Manhattan,40.75548,-73.99513,Entire home/apt,225,3,11,1,152
Brooklyn,40.62638,-74.01836999999999,Shared room,18,9,1,12,0
Brooklyn,40.62703,-74.01952,Shared room,22,5,0,12,0
Queens,40.76683,-73.91435,Entire home/apt,199,1,12,3,283
Bronx,40.86209,-73.84666999999999,Shared room,20,1,0,1,5
Manhattan,40.74693,-73.97582,Entire home/apt,204,29,0,327,326
Brooklyn,40.68757,-73.90961,Private room,70,1,9,1,262
Manhattan,40.777120000000004,-73.95164,Entire home/apt,155,2,8,1,0
Brooklyn,40.6455,-74.01262,Entire home/apt,95,1,9,1,106
Queens,40.73857,-73.92563,Private room,72,1,4,2,25
Bronx,40.81835,-73.91465,Private room,65,3,0,1,0
Brooklyn,40.650929999999995,-73.93269000000001,Private room,75,3,2,7,245
Brooklyn,40.64298,-73.93945,Private room,40,2,7,1,0
Manhattan,40.78161,-73.94852,Entire home/apt,450,1,5,1,164
Manhattan,40.77932,-73.94547,Entire home/apt,150,3,4,1,315
Queens,40.75073,-73.82052,Private room,75,1,0,1,365
Manhattan,40.74673,-73.98191,Entire home/apt,300,1,4,1,235
Manhattan,40.81548,-73.94556,Private room,135,3,6,3,247
Manhattan,40.81693,-73.94561999999999,Private room,135,5,1,3,320
Manhattan,40.71333,-73.99419,Entire home/apt,300,2,5,1,231
Queens,40.774190000000004,-73.91113,Private room,30,2,5,1,11
Brooklyn,40.679590000000005,-73.88302,Entire home/apt,100,2,11,1,179
Manhattan,40.79527,-73.96666,Private room,48,5,1,1,0
Brooklyn,40.61985,-74.00205,Private room,40,5,4,1,0
Manhattan,40.71734,-74.00858000000001,Entire home/apt,750,7,0,1,22
Brooklyn,40.674279999999996,-73.97559,Entire home/apt,150,3,4,1,130
Brooklyn,40.70197,-73.94131,Shared room,50,3,0,1,16
Brooklyn,40.7153,-73.95333000000001,Entire home/apt,109,45,0,1,62
Queens,40.68908,-73.83326,Private room,56,1,12,7,179
Queens,40.74973,-73.94015,Entire home/apt,199,2,6,1,316
Manhattan,40.72325,-73.98776,Entire home/apt,120,3,4,1,0
Queens,40.74966,-73.75328,Private room,80,1,0,1,289
Brooklyn,40.64032,-73.99493000000001,Entire home/apt,95,18,2,2,38
Manhattan,40.803779999999996,-73.96619,Private room,50,14,1,1,15
Manhattan,40.85015,-73.93863,Private room,70,1,11,1,97
Manhattan,40.7676,-73.98609,Private room,110,5,3,1,331
Manhattan,40.74021,-74.00414,Entire home/apt,259,1,10,1,32
Manhattan,40.7432,-73.97703,Entire home/apt,190,1,4,1,144
Queens,40.60412,-73.75163,Private room,875,2,0,5,365
Brooklyn,40.709920000000004,-73.94698000000001,Private room,100,1,4,3,365
Brooklyn,40.73339,-73.95271,Entire home/apt,200,1,2,1,229
Brooklyn,40.67882,-73.96266999999999,Private room,100,2,0,2,21
Brooklyn,40.67266,-73.92423000000001,Entire home/apt,80,10,0,3,258
Manhattan,40.76273,-73.99192,Entire home/apt,249,1,9,1,88
Brooklyn,40.71289,-73.96603,Entire home/apt,300,2,3,1,25
Staten Island,40.581109999999995,-74.15933000000001,Entire home/apt,150,2,0,1,0
Manhattan,40.83515,-73.94178000000001,Entire home/apt,128,3,9,1,236
Brooklyn,40.64359,-73.94821,Private room,120,2,3,1,180
Manhattan,40.74475,-74.00108,Entire home/apt,134,7,3,1,13
Manhattan,40.76515,-73.98586,Entire home/apt,389,1,1,1,0
Brooklyn,40.662420000000004,-73.90128,Private room,38,2,0,1,176
Manhattan,40.8125,-73.95305,Private room,70,1,3,1,71
Manhattan,40.74895,-73.99651999999999,Entire home/apt,380,14,3,1,321
Brooklyn,40.68977,-73.95482,Private room,75,1,14,1,0
Staten Island,40.57568,-74.09522,Entire home/apt,115,2,2,1,231
Manhattan,40.74553,-73.97699,Entire home/apt,239,1,8,1,140
Brooklyn,40.71456,-73.94326,Entire home/apt,140,1,9,1,200
Manhattan,40.735209999999995,-74.00528,Entire home/apt,180,2,4,1,22
Manhattan,40.80249,-73.96729,Private room,45,3,3,1,2
Staten Island,40.57801,-74.10869,Private room,29,21,0,2,281
Bronx,40.82654,-73.90516,Private room,27,2,7,1,60
Bronx,40.83149,-73.92766,Entire home/apt,70,40,0,1,0
