cidade,area,quartos,banheiros,vagas,andar,animal,mobiliado,condominio,aluguel,iptu,seguro_incendio,valor_total
1,55,1,1,0,0,aceita,não,0.0,1100,75.0,17,1192
1,360,4,5,4,8,aceita,não,3500.0,1700,1417.0,22,6639
0,60,1,1,1,0,aceita,não,0.0,950,75.0,15,1040
1,32,1,1,0,5,aceita,não,400.0,2001,0.0,26,2427
1,79,3,3,2,15,aceita,sim,3255.0,7500,616.0,96,11470
1,300,4,6,4,14,aceita,não,2000.0,8000,625.0,102,10730
1,50,2,2,1,14,aceita,sim,520.0,1550,100.0,20,2190
1,78,3,2,2,0,aceita,não,250.0,2000,292.0,31,2573
1,80,3,1,0,0,aceita,não,,6000,0.0,91,6091
1,50,1,1,1,0,não aceita,não,,1600,80.0,25,1705
1,110,2,2,2,0,não aceita,não,0.0,2530,174.0,39,2743
1,280,4,3,6,0,aceita,sim,0.0,12500,706.0,188,13390
1,64,2,1,1,8,aceita,não,400.0,1500,101.0,20,2021
0,37,1,1,0,4,não aceita,sim,382.0,742,0.0,10,1134
1,30,1,1,1,7,não aceita,sim,650.0,2000,100.0,26,2776
1,50,1,1,1,11,aceita,não,725.0,2200,130.0,28,3083
1,215,3,2,0,4,não aceita,não,1054.0,4000,229.0,51,5334
1,80,3,2,1,10,aceita,não,790.0,1900,164.0,25,2879
0,320,3,3,2,9,aceita,sim,2000.0,8500,340.0,108,10950
1,336,3,5,3,0,aceita,sim,299.0,6000,208.0,91,6598
1,125,3,4,5,0,aceita,não,0.0,10000,666.0,151,10820
1,106,1,1,2,10,aceita,sim,1749.0,13950,479.0,177,16360
1,40,1,1,1,9,não aceita,não,440.0,2800,100.0,36,3376
1,80,1,2,0,6,não aceita,não,1174.0,3900,135.0,50,5259
1,120,4,3,3,8,aceita,não,1680.0,3710,622.0,48,6060
1,23,1,1,0,23,aceita,não,399.0,2100,42.0,27,2568
1,60,2,1,0,0,aceita,não,0.0,1100,0.0,17,1117
1,45,2,1,1,2,não aceita,não,375.0,1756,,13,2166
1,110,1,1,1,0,aceita,não,,1300,250.0,20,1570
1,42,1,1,1,11,aceita,não,344.0,2308,0.0,8,2660
1,120,4,2,3,6,aceita,sim,950.0,2960,459.0,38,4407
1,78,1,2,2,1,não aceita,sim,680.0,4200,118.0,54,5052
1,127,3,3,2,1,aceita,não,804.0,3800,257.0,49,4910
1,63,2,2,2,4,não aceita,não,600.0,4080,167.0,52,4899
1,60,1,1,1,0,aceita,não,0.0,1250,0.0,19,1269
0,76,2,1,0,3,aceita,não,300.0,700,100.0,9,1109
1,126,3,2,2,1,aceita,não,1000.0,4000,313.0,51,5364
1,169,4,2,3,0,aceita,não,220.0,3900,334.0,59,4513
1,38,1,1,0,10,aceita,não,300.0,1712,0.0,7,2019
1,45,1,1,0,2,não aceita,não,150.0,730,0.0,10,890
1,160,3,1,1,0,aceita,não,0.0,3000,298.0,46,3344
1,160,3,4,3,0,aceita,sim,0.0,9350,0.0,141,9491
0,84,2,1,1,7,aceita,não,590.0,1100,104.0,14,1808
1,64,2,1,2,3,aceita,não,480.0,1850,39.0,24,2393
0,62,2,1,1,0,aceita,não,370.0,1100,12.0,14,1496
1,46,2,1,1,1,aceita,não,240.0,1500,0.0,20,1760
1,140,3,3,3,4,aceita,não,2100.0,5000,1149.0,64,8313
1,175,3,5,3,15,aceita,não,2312.0,7650,1308.0,97,11370
1,70,3,1,1,8,aceita,não,523.0,1100,0.0,14,1637
1,315,3,5,2,14,não aceita,não,4300.0,20000,959.0,254,25510
1,52,1,1,1,7,aceita,sim,1500.0,3000,292.0,39,4831
0,120,4,2,5,0,aceita,não,0.0,4200,0.0,64,4264
1,72,2,2,1,2,aceita,não,570.0,2174,75.0,28,2847
1,140,2,2,2,11,não aceita,sim,2200.0,10000,804.0,127,13130
1,55,1,1,1,10,aceita,sim,570.0,1800,0.0,7,2377
1,140,3,2,1,5,aceita,sim,1436.0,4800,234.0,61,6531
0,75,3,2,1,3,não aceita,não,550.0,2125,67.0,27,2769
1,233,3,4,4,15,não aceita,sim,3780.0,4300,2567.0,55,10700
1,112,3,3,2,8,não aceita,não,1222.0,3500,486.0,45,5253
1,83,2,1,1,2,aceita,sim,481.0,2600,118.0,33,3232
1,60,1,1,1,10,aceita,não,786.0,2000,109.0,26,2921
1,30,1,1,1,14,aceita,sim,350.0,2389,83.0,31,2853
1,50,2,1,1,12,aceita,não,340.0,1490,0.0,19,1849
1,46,1,1,0,14,não aceita,sim,1200.0,4300,292.0,31,5823
1,42,1,1,1,6,não aceita,sim,1100.0,2649,0.0,8,3757
0,52,2,1,1,1,aceita,não,245.0,650,0.0,9,904
1,380,4,4,6,0,aceita,não,0.0,6000,417.0,91,6508
0,160,3,2,0,0,aceita,não,0.0,1650,117.0,25,1792
1,90,2,1,0,4,não aceita,não,762.0,2500,54.0,32,3348
1,30,1,1,1,5,aceita,sim,350.0,3300,0.0,42,3692
1,219,4,4,3,21,aceita,sim,2100.0,6500,890.0,83,9573
1,120,2,2,2,22,não aceita,sim,1400.0,3500,375.0,45,5320
1,70,2,2,1,7,aceita,não,569.0,1900,25.0,25,2519
1,120,4,3,3,16,aceita,não,1420.0,6160,390.0,79,8049
1,92,2,2,1,5,aceita,sim,1350.0,4500,160.0,58,6068
1,40,1,1,1,20,não aceita,não,255.0,2208,76.0,9,2548
1,58,2,1,1,6,aceita,não,770.0,1800,75.0,23,2668
1,35,1,1,1,7,aceita,sim,949.0,3900,0.0,50,4899
0,85,1,1,1,8,aceita,não,564.0,912,0.0,5,1481
1,170,3,3,2,0,aceita,não,0.0,5000,242.0,76,5318
1,96,3,1,1,8,não aceita,sim,1181.0,2535,247.0,33,3996
1,42,1,1,1,27,aceita,não,560.0,5300,100.0,68,6028
1,280,3,4,4,18,aceita,não,2202.0,3600,854.0,46,6702
1,44,1,1,1,6,não aceita,não,308.0,3300,149.0,42,3799
1,120,3,2,2,12,aceita,sim,980.0,4000,231.0,51,5262
1,180,2,3,2,9,aceita,não,2000.0,5900,604.0,75,8579
1,400,5,4,2,12,aceita,não,2675.0,2500,832.0,32,6039
1,22,1,1,0,26,aceita,não,295.0,2000,44.0,26,2365
1,67,2,1,1,6,aceita,não,313.0,1200,167.0,16,1696
1,75,3,2,2,14,aceita,não,658.0,2500,87.0,32,3277
1,132,3,5,2,13,não aceita,sim,1630.0,10990,291.0,140,13050
1,62,2,1,1,15,não aceita,sim,490.0,1900,0.0,15,2405
1,122,3,3,2,4,não aceita,não,1412.0,4600,563.0,59,6634
1,168,3,2,2,1,aceita,não,1634.0,5500,411.0,70,7615
1,80,2,2,1,0,não aceita,não,0.0,1500,184.0,23,1707
1,27,1,1,0,19,aceita,sim,300.0,1800,0.0,23,2123
1,50,1,1,0,0,não aceita,não,,1200,0.0,19,1219
0,190,2,2,0,8,não aceita,não,1100.0,1300,200.0,17,2617
1,22,1,1,0,7,aceita,não,200.0,1650,0.0,21,1871
0,70,1,1,1,2,aceita,sim,460.0,2350,6.0,30,2846
1,60,1,1,0,0,aceita,não,0.0,2000,0.0,31,2031
1,47,2,1,1,15,aceita,sim,500.0,1700,0.0,22,2222
1,158,3,2,1,10,não aceita,sim,1310.0,7150,406.0,91,8957
1,80,2,1,1,5,não aceita,não,660.0,2900,0.0,37,3597
1,245,4,3,4,8,aceita,não,3450.0,6000,1667.0,77,11190
1,91,2,2,0,1,aceita,sim,900.0,2500,0.0,32,3432
1,155,2,1,1,2,aceita,não,1700.0,4500,510.0,58,6768
1,140,3,3,5,8,não aceita,sim,2000.0,8000,710.0,102,10810
1,97,2,1,2,19,não aceita,não,800.0,3500,221.0,45,4566
1,70,1,1,0,0,não aceita,não,0.0,900,0.0,14,914
1,177,3,3,5,1,aceita,não,1400.0,7000,1000.0,89,9489
1,128,3,4,2,21,aceita,não,840.0,2980,361.0,38,4219
0,50,2,1,0,2,não aceita,não,386.0,830,55.0,11,1282
1,162,4,4,3,7,não aceita,não,1500.0,5500,891.0,70,7961
1,96,4,2,2,0,aceita,não,0.0,3950,412.0,60,4422
1,78,3,2,1,2,aceita,não,945.0,2050,126.0,8,3129
1,340,4,6,4,6,aceita,não,5500.0,9600,2167.0,122,17390
1,76,3,2,2,5,aceita,sim,754.0,4500,205.0,58,5517
1,380,4,5,4,4,aceita,não,4000.0,8000,2667.0,102,14770
1,180,3,3,4,0,aceita,não,0.0,3700,184.0,56,3940
1,161,2,2,3,3,aceita,não,2500.0,4800,1125.0,61,8486
1,45,1,1,1,3,aceita,sim,2000.0,4850,334.0,62,7246
1,200,3,5,3,5,aceita,sim,1513.0,4350,584.0,56,6503
1,46,1,1,0,17,aceita,não,300.0,1500,0.0,20,1820
1,50,1,1,1,8,não aceita,sim,2204.0,3700,209.0,47,6160
1,57,2,2,2,10,não aceita,não,571.0,1600,100.0,21,2292
1,120,2,2,2,4,aceita,sim,2000.0,11000,417.0,140,13560
0,136,3,4,2,7,não aceita,não,970.0,2500,131.0,32,3633
1,49,2,1,1,2,aceita,não,503.0,1200,0.0,16,1719
1,70,2,2,1,7,não aceita,não,420.0,2289,0.0,29,2738
1,68,2,2,1,5,aceita,não,1160.0,2700,109.0,35,4004
1,45,1,1,1,1,não aceita,sim,3000.0,5520,0.0,70,8590
0,60,3,2,1,3,não aceita,não,532.0,1200,49.0,16,1797
1,120,3,2,2,0,aceita,não,0.0,2000,323.0,31,2354
0,140,4,4,2,6,aceita,não,1700.0,3300,330.0,42,5372
1,151,4,3,3,0,aceita,não,0.0,3000,139.0,46,3185
1,72,2,2,2,7,aceita,não,150.0,3700,184.0,47,4081
1,300,4,4,6,1,aceita,não,550.0,3800,33.0,49,4432
1,68,2,1,0,1,aceita,não,230.0,1300,0.0,17,1547
1,380,4,2,0,0,aceita,não,0.0,8000,0.0,121,8121
1,60,2,1,1,4,aceita,não,750.0,1841,77.0,7,2675
0,51,3,1,1,0,aceita,não,246.0,1100,68.0,14,1428
1,200,4,5,3,1,não aceita,não,2800.0,5500,997.0,70,9367
1,80,3,3,0,0,aceita,sim,0.0,2000,459.0,31,2490
0,57,1,2,1,12,não aceita,não,660.0,650,0.0,9,1319
1,327,5,4,5,0,aceita,não,0.0,11000,2000.0,166,13170
1,48,1,1,1,12,aceita,sim,800.0,8000,1000.0,102,9902
1,90,2,2,1,3,aceita,não,1000.0,3000,50.0,39,4089
1,40,1,1,1,1,não aceita,sim,2200.0,4500,25.0,58,6783
1,84,2,1,2,11,não aceita,sim,800.0,4000,240.0,51,5091
1,123,3,2,2,13,não aceita,não,1293.0,4673,463.0,18,6447
1,85,2,1,1,0,aceita,não,0.0,1608,143.0,15,1766
1,113,2,2,1,6,aceita,não,1000.0,3000,50.0,39,4089
1,60,2,1,1,2,aceita,não,782.0,1800,0.0,9,2591
0,62,2,1,1,6,aceita,não,447.0,1200,76.0,16,1739
1,138,3,4,2,18,aceita,sim,1500.0,10000,527.0,127,12150
1,156,3,3,3,7,aceita,sim,1600.0,8000,628.0,102,10330
1,280,4,3,4,0,aceita,não,0.0,3500,403.0,53,3956
1,45,1,1,1,1,não aceita,sim,3000.0,5520,0.0,70,8590
1,180,3,4,3,8,aceita,sim,1050.0,3000,0.0,39,4089
1,315,4,5,5,20,não aceita,não,2500.0,4000,1000.0,29,7529
1,117,3,3,1,20,não aceita,não,1200.0,7000,217.0,89,8506
1,60,2,3,2,6,não aceita,não,730.0,1100,19.0,14,1863
1,126,3,1,2,0,aceita,não,0.0,4200,299.0,64,4563
1,65,2,1,0,2,aceita,não,300.0,1800,49.0,23,2172
1,280,4,4,7,0,aceita,sim,890.0,4000,278.0,61,5229
0,76,3,1,1,2,aceita,não,480.0,1300,92.0,17,1889
1,178,2,4,2,2,aceita,não,2300.0,7000,891.0,89,10280
1,20,1,1,0,4,aceita,sim,602.0,1800,130.0,23,2555
1,400,7,7,0,0,aceita,não,0.0,14000,1667.0,211,15880
1,300,4,5,5,6,não aceita,não,3500.0,2290,10830.0,30,16650
1,49,1,1,1,18,não aceita,sim,600.0,5400,0.0,69,6069
1,50,2,1,0,3,aceita,não,0.0,1200,50.0,16,1266
0,50,1,1,0,16,aceita,não,633.0,900,59.0,4,1596
0,53,1,1,2,7,não aceita,sim,1000.0,2400,67.0,31,3498
1,200,3,3,2,12,aceita,não,2000.0,6500,417.0,83,9000
1,71,2,2,2,14,não aceita,não,511.0,3000,203.0,39,3753
1,134,3,5,2,7,aceita,não,1152.0,4900,0.0,63,6115
1,250,4,4,4,14,aceita,não,2600.0,3600,0.0,46,6246
1,40,1,1,1,2,aceita,não,673.0,1664,0.0,7,2344
0,60,2,1,0,1,aceita,não,457.0,1170,55.0,15,1697
1,180,4,4,2,2,aceita,não,2600.0,2000,584.0,26,5210
1,68,3,1,1,16,não aceita,não,522.0,1600,0.0,7,2129
1,72,2,2,1,7,não aceita,não,598.0,1780,0.0,23,2401
1,182,3,2,3,12,aceita,não,2307.0,12000,786.0,153,15250
1,45,1,2,1,1,aceita,não,774.0,3446,167.0,21,4408
1,300,4,3,8,0,aceita,não,0.0,4500,667.0,68,5235
1,130,3,3,2,7,aceita,não,1200.0,3500,342.0,45,5087
1,132,3,2,3,4,aceita,sim,1400.0,5500,622.0,70,7592
1,215,3,1,1,18,aceita,não,1100.0,4000,240.0,51,5391
1,54,2,2,1,1,aceita,não,500.0,2418,200.0,31,3149
1,79,2,1,0,0,aceita,não,0.0,2100,218.0,27,2345
1,77,1,2,2,7,aceita,sim,1000.0,4000,0.0,16,5016
1,150,3,3,2,13,aceita,não,1526.0,3100,309.0,40,4975
1,310,3,3,2,11,aceita,não,1580.0,6900,343.0,88,8911
1,220,4,2,3,0,aceita,sim,0.0,5200,705.0,79,5984
1,45,1,1,0,4,aceita,não,,1100,0.0,14,1468
1,80,3,1,1,7,aceita,não,978.0,2400,105.0,31,3514
1,36,1,1,0,4,aceita,não,175.0,1275,0.0,5,1455
1,320,3,5,8,0,não aceita,não,0.0,9000,567.0,136,9703
1,179,3,3,3,12,aceita,sim,1800.0,3200,900.0,41,5941
1,52,1,2,1,13,aceita,não,1100.0,5000,210.0,64,6374
1,190,4,4,3,11,aceita,sim,1780.0,6900,0.0,88,8768
1,105,3,3,1,26,não aceita,não,812.0,2200,0.0,28,3040
1,70,2,2,1,15,aceita,não,1110.0,4200,192.0,54,5556
1,254,4,4,4,7,aceita,não,3366.0,9000,1800.0,115,14280
1,200,3,2,1,5,aceita,não,1618.0,2380,161.0,31,4190
1,300,4,3,3,20,aceita,sim,4300.0,3380,1334.0,43,9057
1,86,3,2,2,1,não aceita,não,800.0,3410,270.0,44,4524
1,190,2,1,2,0,aceita,sim,0.0,4500,385.0,68,4953
1,211,3,2,2,6,aceita,não,2800.0,11000,483.0,140,14420
1,38,1,1,0,1,não aceita,não,60.0,950,0.0,13,1023
1,300,3,4,6,0,aceita,não,0.0,3200,167.0,49,3416
1,108,3,2,2,5,aceita,não,1100.0,4348,250.0,56,5754
1,150,3,2,1,0,aceita,não,0.0,4500,110.0,68,4678
0,58,1,1,0,9,não aceita,não,410.0,720,41.0,10,1181
1,198,3,4,3,13,aceita,sim,2699.0,8000,917.0,102,11720
0,47,1,1,0,10,não aceita,sim,580.0,750,0.0,10,1340
1,190,3,2,1,8,aceita,sim,2180.0,4500,150.0,58,6888
1,22,1,1,0,25,aceita,não,472.0,2200,55.0,28,2755
1,38,1,1,1,6,aceita,sim,632.0,2341,0.0,9,2982
1,30,1,1,0,3,aceita,sim,400.0,2850,0.0,37,3287
0,500,4,7,4,0,aceita,não,500.0,5900,775.0,89,7264
1,215,3,1,3,0,aceita,não,0.0,7000,417.0,106,7523
1,50,1,1,1,1,não aceita,sim,540.0,2900,0.0,37,3477
1,500,7,7,8,0,não aceita,sim,,9000,1667.0,136,10800
1,17,1,1,0,1,aceita,não,0.0,2700,5.0,35,2740
1,101,3,2,1,18,aceita,não,890.0,1700,22.0,22,2634
1,87,2,3,0,13,aceita,não,1250.0,4200,109.0,54,5613
1,72,2,1,1,4,aceita,não,650.0,1000,12.0,13,1675
1,123,3,3,2,14,aceita,não,1100.0,3100,367.0,40,4607
1,70,2,1,1,1,aceita,não,280.0,1000,138.0,13,1431
0,40,1,1,0,8,não aceita,não,327.0,595,12.0,8,942
0,47,1,1,1,12,aceita,não,1500.0,650,0.0,9,2159
1,115,4,3,4,1,aceita,sim,1133.0,7000,0.0,89,8222
1,36,1,1,1,1,aceita,não,450.0,2344,0.0,9,2803
1,340,4,4,3,14,não aceita,não,5000.0,5000,1084.0,64,11150
1,200,3,4,2,0,aceita,não,0.0,6500,209.0,98,6807
1,150,3,3,1,3,não aceita,não,2229.0,4500,484.0,58,7271
1,98,3,3,2,1,aceita,sim,1975.0,2970,459.0,38,5442
1,300,4,3,2,13,aceita,sim,2600.0,8500,524.0,108,11730
1,35,1,1,1,14,não aceita,não,450.0,2700,0.0,35,3185
1,63,3,2,1,8,aceita,não,440.0,3300,10.0,42,3792
1,150,3,2,1,6,não aceita,não,1246.0,5500,0.0,70,6816
1,170,3,3,2,0,aceita,não,0.0,4850,334.0,73,5257
0,110,3,3,2,0,aceita,não,560.0,3200,88.0,49,3897
1,55,2,1,1,4,não aceita,sim,350.0,2450,237.0,32,3069
1,47,1,1,0,0,não aceita,não,100.0,1000,76.0,13,1189
1,80,1,1,1,0,aceita,não,0.0,1150,75.0,18,1243
1,65,2,2,2,7,aceita,sim,1037.0,4000,245.0,51,5333
0,35,1,1,1,0,não aceita,sim,,1000,0.0,16,1016
1,100,2,2,0,0,aceita,não,0.0,1765,0.0,27,1792
1,540,4,7,5,11,aceita,não,4922.0,15000,3565.0,191,23680
0,47,1,1,0,7,aceita,não,463.0,1000,17.0,13,1493
1,272,5,5,2,0,aceita,não,0.0,11000,917.0,166,12080
1,90,3,3,1,11,aceita,não,1347.0,4650,241.0,59,6297
1,83,2,2,1,3,aceita,sim,620.0,2300,119.0,30,3069
1,35,1,1,0,5,aceita,não,270.0,1300,0.0,17,1587
1,260,4,4,4,0,aceita,não,0.0,14000,1834.0,211,16050
1,130,3,2,2,0,aceita,não,0.0,5100,183.0,77,5360
1,218,4,4,3,10,aceita,sim,2347.0,8400,1105.0,107,11960
1,20,1,1,0,1,não aceita,sim,,2060,0.0,27,2087
1,70,2,2,2,5,não aceita,não,990.0,2500,71.0,32,3593
1,400,4,3,3,0,aceita,não,0.0,7000,900.0,106,8006
1,60,1,2,1,2,aceita,não,1155.0,4000,112.0,51,5318
1,240,4,4,4,26,aceita,não,3250.0,13000,1121.0,165,17540
1,245,3,4,3,10,aceita,não,2900.0,14000,917.0,178,18000
1,140,3,2,1,0,aceita,sim,,8200,0.0,124,8324
1,120,2,2,0,1,aceita,não,300.0,3600,120.0,46,4066
1,110,3,3,2,4,não aceita,não,1200.0,3900,484.0,50,5634
1,42,1,1,1,4,não aceita,sim,660.0,4400,41.0,56,5157
1,300,2,3,2,5,aceita,sim,3500.0,10500,0.0,134,14130
1,50,2,2,1,10,aceita,não,400.0,1900,0.0,25,2325
1,110,4,3,3,1,não aceita,sim,1650.0,2230,567.0,29,4476
1,72,2,2,1,12,aceita,não,678.0,2406,0.0,10,3094
1,130,3,4,4,0,aceita,não,1100.0,3280,484.0,50,4914
1,170,2,2,1,8,aceita,não,2700.0,2000,250.0,26,4976
0,38,1,1,0,5,não aceita,não,440.0,892,17.0,12,1361
1,138,3,3,3,0,aceita,sim,0.0,3900,145.0,59,4104
0,45,1,1,1,9,não aceita,sim,492.0,1900,83.0,25,2500
1,230,3,6,5,18,aceita,sim,2200.0,11050,1500.0,141,14890
0,206,5,3,2,0,aceita,não,,3500,189.0,53,3742
1,135,3,3,2,7,não aceita,não,1500.0,13800,375.0,175,15850
1,300,2,2,0,0,aceita,sim,0.0,3500,292.0,53,3845
1,25,1,1,0,3,aceita,não,450.0,1650,30.0,21,2151
1,200,1,2,0,0,aceita,não,0.0,8000,700.0,121,8821
1,150,3,3,2,7,aceita,não,1300.0,3400,200.0,44,4944
1,54,2,2,1,6,aceita,não,954.0,2800,199.0,36,3989
1,82,3,2,2,4,não aceita,não,860.0,2600,209.0,33,3702
1,84,2,2,0,1,aceita,sim,850.0,6000,250.0,77,7177
1,200,1,3,2,0,não aceita,não,,3000,321.0,46,3367
1,230,4,3,1,2,não aceita,não,2400.0,3600,464.0,46,6510
1,56,2,1,0,0,aceita,não,200.0,1400,0.0,10,1610
1,50,1,1,0,1,aceita,não,150.0,1294,0.0,6,1450
1,163,4,4,3,2,não aceita,sim,2300.0,9500,1000.0,121,12920
1,35,1,1,1,12,não aceita,sim,1170.0,2200,242.0,28,3640
1,120,3,3,2,0,aceita,não,0.0,2750,125.0,42,2917
0,60,1,1,0,3,aceita,não,250.0,1300,75.0,17,1642
1,54,2,1,1,8,aceita,não,630.0,1550,84.0,20,2284
1,250,5,4,3,0,aceita,não,,3680,666.0,56,4402
1,50,2,1,1,9,aceita,não,410.0,1998,43.0,26,2477
1,300,2,1,2,0,aceita,não,,2800,350.0,43,3193
0,130,3,2,1,0,aceita,não,0.0,1300,250.0,20,1570
1,120,3,2,1,18,aceita,não,1150.0,5300,167.0,68,6685
1,89,2,2,0,7,aceita,sim,428.0,3900,5.0,50,4383
0,69,3,2,2,11,aceita,não,582.0,2000,142.0,26,2750
1,55,1,1,0,0,aceita,não,0.0,1650,0.0,25,1675
1,110,3,2,1,0,aceita,não,,3200,0.0,49,3249
1,50,2,1,1,2,não aceita,sim,399.0,1650,0.0,21,2070
0,80,3,1,1,1,aceita,não,380.0,1328,50.0,10,1768
1,66,2,2,1,23,aceita,não,360.0,2583,0.0,10,2953
1,180,3,4,3,12,aceita,não,2047.0,2200,902.0,28,5177
1,135,2,3,1,22,aceita,não,1415.0,6500,339.0,83,8337
1,74,2,1,1,5,aceita,não,569.0,2024,71.0,8,2672
1,56,2,1,1,6,aceita,não,680.0,2200,11.0,28,2919
0,40,1,1,1,6,aceita,não,600.0,650,35.0,9,1294
1,86,3,2,2,6,aceita,sim,800.0,3100,203.0,40,4143
1,70,2,2,0,0,não aceita,não,,1500,0.0,23,1523
1,30,1,1,0,1,aceita,não,50.0,1150,50.0,15,1265
1,438,5,6,5,0,não aceita,não,0.0,12000,817.0,181,13000
0,72,2,1,2,16,aceita,não,730.0,1200,89.0,16,2035
1,66,1,1,1,10,não aceita,sim,762.0,3500,65.0,45,4372
0,70,2,1,1,4,aceita,não,452.0,1000,42.0,13,1507
1,1000,4,7,4,10,aceita,sim,6000.0,15000,4900.0,191,26090
0,380,4,6,6,0,não aceita,não,0.0,4100,269.0,62,4431
0,248,3,4,4,2,aceita,não,2648.0,8000,667.0,102,11420
1,109,3,1,1,1,aceita,não,1200.0,2800,145.0,36,4181
0,135,3,2,2,3,aceita,não,1100.0,2400,92.0,31,3623
1,54,2,2,1,4,aceita,não,954.0,2800,199.0,36,3989
1,170,3,3,2,0,aceita,não,0.0,2750,100.0,42,2892
1,45,1,1,2,12,aceita,sim,530.0,3350,0.0,43,3923
1,180,3,4,3,7,aceita,sim,2420.0,4500,680.0,58,7658
0,51,2,1,0,2,aceita,não,271.0,980,21.0,13,1285
1,166,3,2,2,2,aceita,não,2124.0,7000,882.0,89,10100
1,350,4,4,4,0,aceita,não,0.0,13000,1417.0,196,14610
0,63,2,1,1,1,aceita,não,498.0,870,90.0,12,1470
1,73,2,2,1,11,aceita,não,700.0,1250,150.0,16,2116
1,126,3,4,3,4,aceita,não,1560.0,4000,1021.0,51,6632
1,87,2,2,1,5,aceita,não,2100.0,2975,117.0,38,5230
1,171,3,5,3,16,aceita,não,1320.0,10600,870.0,135,12930
1,65,3,2,1,10,não aceita,não,587.0,3250,113.0,42,3992
1,63,2,1,2,12,aceita,não,1200.0,5500,220.0,70,6990
1,59,2,2,1,6,aceita,não,500.0,2500,75.0,32,3107
1,70,2,1,0,0,não aceita,não,0.0,1210,59.0,19,1288
1,90,2,1,1,0,aceita,não,0.0,2735,19.0,42,2796
1,35,2,1,0,11,aceita,não,568.0,2399,0.0,31,2998
1,30,1,1,1,3,aceita,sim,700.0,3300,9.0,42,4051
1,61,1,2,2,1,não aceita,sim,2200.0,4000,250.0,51,6501
0,54,1,1,1,5,aceita,sim,751.0,2350,127.0,30,3258
1,32,1,1,1,23,aceita,não,1800.0,2000,416.0,26,4242
0,90,3,2,1,3,aceita,não,920.0,1300,129.0,17,2366
1,93,2,1,1,4,não aceita,sim,985.0,5500,110.0,70,6665
0,44,1,1,0,4,aceita,não,417.0,520,23.0,7,967
1,220,4,4,4,10,aceita,não,2200.0,5500,832.0,70,8602
1,100,2,2,0,0,aceita,não,0.0,2500,220.0,38,2758
1,55,2,2,1,17,não aceita,não,700.0,1800,0.0,26,2526
1,100,2,3,1,7,não aceita,sim,1149.0,4930,266.0,63,6408
1,35,1,1,1,5,aceita,sim,815.0,3200,149.0,41,4205
1,60,2,2,1,14,não aceita,sim,916.0,5650,59.0,72,6697
1,162,3,4,0,0,aceita,não,0.0,3200,267.0,49,3516
1,165,4,3,2,0,aceita,não,,5000,46.0,76,5122
1,97,2,3,2,11,aceita,sim,700.0,2820,167.0,36,3723
0,55,1,1,0,7,aceita,não,480.0,1200,50.0,16,1746
1,230,3,3,3,6,não aceita,não,2100.0,10500,792.0,134,13530
1,77,2,2,1,8,aceita,não,840.0,3260,34.0,42,4176
1,42,1,1,1,4,não aceita,não,1200.0,2350,151.0,30,3731
1,180,3,3,1,0,não aceita,não,,3000,117.0,46,3163
1,50,2,1,1,15,aceita,não,650.0,1300,34.0,17,2001
1,200,5,2,3,0,aceita,não,0.0,4800,300.0,73,5173
1,290,6,3,4,0,aceita,não,0.0,8000,1525.0,121,9646
1,49,1,1,0,12,não aceita,sim,443.0,3800,89.0,49,4381
1,38,1,1,1,16,aceita,sim,1100.0,2863,0.0,37,4000
1,280,4,6,3,8,aceita,não,4500.0,4800,1500.0,61,10860
1,68,2,2,0,6,não aceita,sim,630.0,6443,20.0,82,7175
1,70,2,3,1,16,aceita,não,1100.0,1500,292.0,20,2912
0,280,4,3,3,0,aceita,não,0.0,2167,169.0,33,2369
1,140,3,2,3,13,aceita,sim,1100.0,8000,167.0,102,9369
1,225,4,3,2,0,aceita,não,0.0,3400,132.0,52,3584
1,70,2,1,2,0,não aceita,não,0.0,1400,85.0,22,1507
1,81,3,1,1,3,aceita,não,900.0,2800,142.0,36,3878
1,19,1,1,0,0,não aceita,não,0.0,1200,41.0,16,1257
1,233,4,5,4,7,aceita,sim,3240.0,11000,92.0,140,14470
1,43,2,1,1,1,não aceita,não,750.0,1375,17.0,18,2160
1,50,1,1,0,0,não aceita,não,,1200,0.0,19,1219
1,54,1,1,1,13,não aceita,sim,679.0,5000,359.0,64,6102
1,50,1,1,1,6,aceita,sim,1000.0,1884,0.0,11,2895
1,336,4,4,6,0,aceita,não,0.0,7677,950.0,116,8743
1,208,3,3,3,4,aceita,sim,2490.0,15000,1200.0,191,18880
1,150,2,2,2,0,aceita,não,0.0,6000,667.0,91,6758
0,200,3,2,3,0,aceita,não,0.0,3000,125.0,46,3171
1,200,2,3,2,1,aceita,sim,1700.0,15000,667.0,191,17560
1,40,2,1,0,3,aceita,não,80.0,1275,87.0,17,1459
1,35,1,1,0,0,aceita,não,0.0,1150,30.0,15,1195
1,35,1,1,0,0,aceita,não,0.0,900,11.0,14,925
1,90,3,2,2,3,aceita,sim,980.0,2500,0.0,11,3491
1,300,3,2,5,0,aceita,não,0.0,11500,2000.0,173,13670
1,520,3,4,8,0,não aceita,não,0.0,10000,1008.0,151,11160
1,180,3,4,4,22,aceita,não,1545.0,12000,818.0,153,14520
1,160,3,1,2,0,aceita,não,0.0,5000,225.0,76,5301
1,72,2,2,1,0,aceita,não,700.0,3536,0.0,28,4264
1,43,1,1,0,5,aceita,sim,1195.0,680,220.0,9,2104
